model_name,model_hyperparameters_dict,window_size,test_ratio,start_date,end_date,test_data_values_list,test_data_model_predictions_list,MSE_score,MAPE_score,R^2_score
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""poly""}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[159.1550975402598, 154.81343971574728]",727.0111998997488,0.1273343465261395,-5.340105914289138
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""poly""}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[170.34352214407247, 161.25208845403]",265.67405916078695,0.082564528810449,-1.478448307457716
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""poly""}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[212.2131377839147, 238.42467049585824]",1269.1619864537315,0.1896002209962832,-2.2969357530474697
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""poly""}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[209.79511672686198, 208.38675453350672]",290.4496536910989,0.0521182126019849,-1.2799224444268864
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""poly""}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[208.93061245799123, 229.77685112794097]",522.7089831509273,0.0946185030954709,-4.535590195115741
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[28.63680228176328, 29.15877159863276]",36.272144377294026,0.1697339089839375,-22.27294261436091
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[34.45584355101958, 35.048285140147144]",12.46787802236234,0.0819434561600129,-2.681680411665011
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[35.86367637653799, 37.506726885970444]",9.78661819116681,0.0753711488347647,-1207.2715837535443
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[38.72273813872508, 37.46120522114492]",20.752336437633776,0.0837283148306648,-3.579595067924612
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[38.24380589140463, 38.0409752612663]",137.60953305281933,0.2093910581390692,-4.718305662685632
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[43.62197174886681, 43.233376722063085]",66.0764267138951,0.1680480867965107,-0.0283020874377397
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[45.84682622763567, 44.25638346425607]",34.58035216913043,0.1229525625531793,-1.2292554712730484
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[44.29342668359751, 45.35418921486025]",3.235734389167187,0.0367939480388217,-1.9581646888530235
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[48.74533538331544, 48.959216637062596]",13.682192417243256,0.0592980082980619,-0.3078888973928684
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[47.264031180382354, 46.060947465542384]",336.43056603537514,0.238926331604628,-3.63893021391525
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[47.08952067644955, 42.56726000557151]",471.34478869011434,0.3239290412644542,-20.414411351933555
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[53.46453319046249, 52.017484928526706]",709.3360129892116,0.2738204669728008,-2.87540729814026
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[62.176700752579066, 61.08624730074584]",1697.262708504255,0.3793136686045436,-10.633628466881218
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[96.00234825476727, 80.30588047308301]",1358.610869544725,0.2651327744198807,-18.52590697415812
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[104.9820227270265, 113.83917016215563]",319.2238419803046,0.1186590979598993,-11.47533134330132
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[116.58629727451476, 103.41151507364604]",478.4164065244367,0.1268914906052486,-7.837401237921075
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[125.04898964316514, 130.23038116871908]",79.20738731501189,0.065206745364101,-13.612216448000442
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[145.05379321619435, 155.03840665676685]",208.8509407479379,0.0780929401628553,0.342766770297465
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[153.60666023979692, 135.97522318400047]",861.2384829037985,0.1642298239596247,-474.9213625549764
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[136.10667800854316, 148.8821917694737]",737.9623206019836,0.1564290846186701,-1.145970942560545
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[170.6098429815064, 178.7296235504149]",1539.924662398565,0.288356135607396,-2267.8644433948075
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[148.07902812498583, 144.98713681795886]",205.3300574785263,0.1073004488843714,-11.99931037191956
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[140.4470568539407, 135.35182071403364]",461.3803322166191,0.1322115117962619,-0.5224291877823104
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[137.30604543886759, 139.4670987706662]",1732.2449068130877,0.2168393674612116,-7.213243780513745
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[152.1668545370475, 143.58857512855298]",1153.1344947686175,0.1819402531887185,-8.24651052349821
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[152.01497780971067, 151.4415914104722]",958.665538498422,0.1571483694399235,-7.360312814021514
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[168.4264300227476, 194.40806061377475]",545.1061045502947,0.1295008928281241,-4.085243574307365
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[210.5169697728925, 191.02762140509105]",972.0842426076208,0.1617091382480616,-1.5252090187338534
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[173.50797466364963, 164.489653854616]",2974.6253536869217,0.2329584841217955,-22.349709739522808
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""sigmoid""}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[197.68696085430932, 195.44923163377825]",2200.211365544778,0.1869307833982484,-22.300667971828563
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[33.24514203887692, 32.40324835712805]",6.845921827166691,0.0561849278103722,-3.392482125368545
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[35.237047790219094, 37.671505204529325]",2.5587593940341975,0.0381379610677254,0.244415583607499
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[38.93165123777048, 42.86788175480858]",5.728993254190867,0.0519407556391682,-706.3106988890587
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[42.96314517694839, 44.79011836095072]",6.142783545995955,0.0534056594893525,-0.3555804338038739
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[41.66833869454639, 42.646298338209334]",62.98109524492081,0.1274236658730694,-1.6171526462700627
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[44.719500747020575, 47.587196117028554]",89.56461465068665,0.2156799383977121,-0.3938326387508846
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[60.91625326399067, 55.538980871143174]",321.63618903125916,0.4198353853402881,-19.734584501930396
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[56.08828934895639, 56.78308339071522]",98.27041101776894,0.2128851333925955,-88.84051991568367
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[48.023082629841575, 53.67170329164157]",0.1685638858241842,0.0081259749787805,0.9838868780640004
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[51.26982093743835, 43.360168230574565]",388.4789230320678,0.2208725406848437,-4.356607857483513
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[44.95792060526116, 29.93159641552668]",846.5064451380103,0.4412984468296295,-37.458974540962224
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[60.17094062195597, 78.29710295644058]",56.015465159890525,0.0714605445012332,0.6939634552395652
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[76.19611500631291, 104.8447832379511]",111.69251651286535,0.1065994873540948,0.2344206744595347
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[121.43386550514361, 119.3865768285517]",88.44027594011624,0.0771052051808551,-0.2710604923647244
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[117.71829463366035, 107.63211498099946]",141.02493253079945,0.0954983525075032,-4.511282459588288
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[119.34098566038703, 131.40455243096662]",3.93951444267661,0.0110746526544977,0.9272285203063162
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[140.12835223172334, 151.8217569322442]",101.4817186241352,0.0687155076317182,-17.721395671763283
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[146.67785666672305, 183.0717951056953]",67.12756527854552,0.0526474635888929,0.7887561991720555
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[160.15921912657492, 145.76809535522477]",442.5649264629837,0.1169598243577912,-243.56188036459736
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[154.54914729910118, 168.20154580566307]",709.1571876540168,0.1744553835845843,-1.0622065326750847
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[178.71153975708103, 189.81877425438222]",2394.4154122857126,0.3590745836731763,-3526.8375132909578
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[10.68087062179282, -152.97061849443799]",47495.8378256956,1.5563529944569052,-3005.930134109294
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[143.69584484014865, 124.02583444414786]",885.8313838237466,0.1795472576528971,-1.9230018273810785
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[142.4521486524604, 145.81535279467465]",1296.7168063099944,0.1845720950815408,-5.148236431595055
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[157.01100455766988, 142.4043502337917]",1002.3970875389584,0.172828641969738,-7.037809345485536
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[189.56674333873815, 183.6184358735962]",222.25673907870484,0.0779467325107725,-0.938252486506159
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[167.91830183820053, 201.8085128134632]",759.9245282007228,0.1525084930658192,-6.089264441790395
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[235.45225482892852, 225.13276779838534]",2213.903705316874,0.2260203299918115,-4.75111637266924
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[205.27428366890558, 180.30463379906317]",1372.3338085764144,0.1232811800226874,-9.772313244851643
SVM,"{""C"": 1.25, ""epsilon"": 1e-05, ""kernel"": ""linear""}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[188.7854079362409, 181.22238952427705]",3454.2614347065496,0.2343113573331985,-35.58130306860805
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[27.39567143110958, 26.784678894838038]",62.457772853167995,0.2211020407854462,-39.07417229907396
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[30.371537508228307, 28.20983481586274]",83.12867711021822,0.2245123391099425,-23.547338497808532
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[30.616200142532854, 28.701584306249604]",101.13106752479116,0.2525578242064407,-12484.80385358811
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[31.122665311070037, 30.402146135852608]",126.18822362008538,0.2602180201512043,-26.847031502087734
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[33.864389145846154, 33.4369082565972]",254.22368160347395,0.3022359920423925,-9.56415704531126
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[38.0327146959699, 36.02665250405025]",123.32649846563004,0.1668212684769951,-0.9192456692263364
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[42.3511577656435, 40.02429334935163]",26.170742556919677,0.1230027036789019,-0.6871219456339812
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[38.62226700167108, 38.71555549123596]",63.06556165231279,0.1688563206292233,-56.6556339689462
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[41.16030781830212, 40.56315276134225]",111.79712258380502,0.1924254054369178,-9.686753330815144
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[44.54584096585677, 42.32205719868429]",459.1878347741667,0.2903613956621682,-5.331589741379874
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[45.84970063673582, 43.55691029986411]",483.41878066102345,0.3246301839036232,-20.962963997319815
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[47.97461992141168, 47.17787342085698]",959.2508895159094,0.3455610034513826,-4.240799606820516
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[52.49763507398221, 52.058101839296704]",2510.265076650268,0.4738056378817289,-16.206229247134317
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2018Q2,2020Q3,"[112.9261703491211, 129.6090850830078]","[58.70342189830324, 58.70342274137464]",3983.859700833183,0.5136171455556732,-56.25588957096547
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2018Q3,2020Q4,"[129.6090850830078, 119.4920883178711]","[67.41184869064472, 66.41378235275094]",3342.901389487203,0.4620413202470471,-129.64125230473314
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2018Q4,2021Q1,"[119.4920883178711, 134.2074432373047]","[79.28790990918421, 79.48144340598445]",2305.6555095275935,0.3721153170922148,-41.59051858640205
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2019Q1,2021Q2,"[134.2074432373047, 138.8638916015625]","[97.71198991638138, 94.36564826573633]",1656.0058865370452,0.2961890898988992,-304.500752814959
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2019Q2,2021Q3,"[138.8638916015625, 174.51626586914062]","[115.70021234981743, 105.09782914599641]",2677.7376967814507,0.2822924127348466,-7.426575376914009
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2019Q3,2021Q4,"[174.51626586914062, 171.82582092285156]","[119.36644382122488, 109.11708549937795]",3486.944185163994,0.3404853091698671,-1925.8893119604936
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2019Q4,2022Q1,"[171.82582092285156, 134.7376708984375]","[119.40848605600023, 124.69941035070974]",1424.171834683848,0.1897815646648795,-3.1414463708006064
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2020Q1,2022Q2,"[134.7376708984375, 136.38536071777344]","[148.83211929000555, 134.55436829452137]",101.00300435829084,0.0590158648429428,-147.81385489835404
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2020Q2,2022Q3,"[136.38536071777344, 128.43666076660156]","[133.42375882188142, 133.4237675950673]",16.821160154140333,0.0302721318841245,-0.0649365433616779
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2020Q3,2022Q4,"[128.43666076660156, 163.25363159179688]","[138.06180932425644, 137.90212009154862]",367.6713100520726,0.1151149655996098,-0.2132149873927209
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2020Q4,2023Q1,"[163.25363159179688, 192.2990264892578]","[136.3161517840243, 136.70847061758423]",1907.968860257909,0.2270438899887512,-8.046419079249777
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2021Q1,2023Q2,"[192.2990264892578, 169.9642791748047]","[151.63096636342956, 145.92991724152347]",1115.770833968969,0.1764458776255927,-7.946906718089815
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2021Q2,2023Q3,"[169.9642791748047, 191.38096618652344]","[159.20199927847816, 156.2221044156599]",675.9861147947814,0.1235161079257917,-4.895127289619092
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2021Q3,2023Q4,"[191.38096618652344, 170.67408752441406]","[165.38443759389213, 163.09754207448293]",366.61176991118464,0.0901142162293558,-2.4200867164097035
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2021Q4,2024Q1,"[170.67408752441406, 209.9144744873047]","[165.15844800588835, 170.10690347075715]",807.5324947678993,0.1109769447645516,-1.097748579113282
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2022Q1,2024Q2,"[209.9144744873047, 232.48831176757812]","[168.98752423028685, 163.27668358533538]",3232.632366488715,0.2463345158633371,-24.37496944230059
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""rbf""}",10,0.2,2022Q2,2024Q3,"[232.48831176757812, 251.9230194091797]","[181.75554049382052, 169.67918342046758]",4668.93131962679,0.272340297166308,-48.4448943249408
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2015Q1,2017Q2,"[33.59050369262695, 36.087345123291016]","[32.47136475240642, 33.39000530165153]",4.264057040460039,0.0540309396739418,-1.7359053761682066
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2015Q2,2017Q3,"[36.087345123291016, 39.76781463623047]","[38.673105040807364, 57.41523526193875]",159.05880454585406,0.2577071023049979,-45.96899375731683
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2015Q3,2017Q4,"[39.76781463623047, 39.58781814575195]","[51.696342551645, 96.06616640559915]",1666.0468001947042,0.8633070556978533,-205691.810995294
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2015Q4,2018Q1,"[39.58781814575195, 43.845272064208984]","[80.34162113148983, 70.08976613866736]",1174.8229635123091,0.814011898296013,-258.25820283198
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2016Q1,2018Q2,"[43.845272064208984, 53.656436920166016]","[51.319218079698885, 55.45167962282639]",29.541382701956344,0.1019599755330596,-0.2275796032482748
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2016Q2,2018Q3,"[53.656436920166016, 37.624244689941406]","[46.174108638701625, 64.42440138782398]",387.11681777133094,0.4258798351492792,-5.024433396196417
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2016Q3,2018Q4,"[37.624244689941406, 45.50131607055664]","[77.12367592982908, 74.97381433335426]",1214.416611062611,0.848784162481233,-77.28852816117161
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2016Q4,2019Q1,"[45.50131607055664, 47.59304428100586]","[50.136973433944846, 47.138806102546894]",10.8478257567525,0.055711923070985,-8.91727108748095
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2017Q1,2019Q2,"[47.59304428100586, 54.061824798583984]","[43.08969586138044, 47.40887091125662]",32.27097120772351,0.1088419713648319,-2.0848012996421894
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2017Q2,2019Q3,"[54.061824798583984, 71.09394836425781]","[52.41664623135737, 54.217074813658485]",143.7677366804905,0.1339098784774131,-0.9823659465091904
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2017Q3,2019Q4,"[71.09394836425781, 61.71084976196289]","[55.47180776048209, 57.488400894177936]",130.9401757425982,0.1440812532073252,-4.948950435283085
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2017Q4,2020Q1,"[61.71084976196289, 88.76895141601562]","[92.4386769086992, 82.62374494802597]",490.9814618469632,0.2835796547476644,-1.6824426021666463
SVM,"{""C"": 1.25, ""epsilon"": 1.5e-05, ""kernel"": ""poly""}",10,0.2,2018Q1,2020Q2,"[88.76895141601562, 112.9261703491211]","[62.179907477762114, 71.57524579794563]",1208.4381093936909,0.3328537653996334,-7.283054779596199
